-367.460, 730.00
-367.340, 731.00
-367.220, 730.00
-367.100, 730.00
-366.960, 730.00
-366.840, 726.00
-366.720, 724.00
-366.600, 728.00
-366.480, 727.00
-366.340, 731.00
-366.220, 735.00
-366.100, 734.00
-365.980, 731.00
-365.860, 728.00
-365.740, 724.00
-365.600, 723.00
-365.480, 726.00
-365.360, 732.00
-365.240, 728.00
-365.120, 729.00
-364.980, 731.00
-364.860, 736.00
-364.740, 730.00
-364.620, 725.00
-364.500, 727.00
-364.380, 724.00
-364.240, 725.00
-364.120, 722.00
-364.000, 727.00
-363.880, 726.00
-363.760, 728.00
-363.620, 726.00
-363.500, 729.00
-363.380, 727.00
-363.260, 726.00
-363.140, 725.00
-363.020, 723.00
-362.880, 728.00
-362.760, 728.00
-362.640, 730.00
-362.520, 727.00
-362.400, 730.00
-362.260, 726.00
-362.140, 728.00
-362.020, 724.00
-361.900, 718.00
-361.780, 720.00
-361.640, 723.00
-361.520, 716.00
-361.400, 722.00
-361.280, 727.00
-361.160, 725.00
-361.040, 723.00
-360.900, 722.00
-360.780, 726.00
-360.660, 722.00
-360.540, 720.00
-360.420, 719.00
-360.280, 721.00
-360.160, 722.00
-360.040, 724.00
-359.920, 727.00
-359.800, 723.00
-359.680, 719.00
-359.540, 721.00
-359.420, 721.00
-359.300, 718.00
-359.180, 718.00
-359.060, 722.00
-358.920, 724.00
-358.800, 723.00
-358.680, 725.00
-358.560, 723.00
-358.440, 720.00
-358.320, 719.00
-358.180, 718.00
-358.060, 719.00
-357.940, 721.00
-357.820, 719.00
-357.700, 717.00
-357.560, 718.00
-357.440, 722.00
-357.320, 722.00
-357.200, 723.00
-357.080, 721.00
-356.940, 719.00
-356.820, 717.00
-356.700, 716.00
-356.580, 716.00
-356.460, 715.00
-356.340, 716.00
-356.200, 717.00
-356.080, 717.00
-355.960, 713.00
-355.840, 720.00
-355.720, 718.00
-355.580, 718.00
-355.460, 717.00
-355.340, 716.00
-355.220, 712.00
-355.100, 712.00
-354.980, 711.00
-354.840, 708.00
-354.720, 708.00
-354.600, 709.00
-354.480, 713.00
-354.360, 706.00
-354.220, 708.00
-354.100, 708.00
-353.980, 707.00
-353.860, 706.00
-353.740, 710.00
-353.620, 712.00
-353.480, 709.00
-353.360, 709.00
-353.240, 706.00
-353.120, 704.00
-353.000, 704.00
-352.860, 698.00
-352.740, 697.00
-352.620, 696.00
-352.500, 694.00
-352.380, 692.00
-352.260, 692.00
-352.120, 693.00
-352.000, 692.00
-351.880, 692.00
-351.760, 692.00
-351.640, 689.00
-351.500, 688.00
-351.380, 686.00
-351.260, 690.00
-351.140, 688.00
-351.020, 687.00
-350.880, 687.00
-350.760, 689.00
-350.640, 687.00
-350.520, 686.00
-350.400, 683.00
-350.280, 682.00
-350.140, 679.00
-350.020, 683.00
-349.900, 682.00
-349.780, 682.00
-349.660, 681.00
-349.520, 678.00
-349.400, 677.00
-349.280, 676.00
-349.160, 679.00
-349.040, 681.00
-348.920, 673.00
-348.780, 671.00
-348.660, 669.00
-348.540, 671.00
-348.420, 669.00
-348.300, 666.00
-348.160, 665.00
-348.040, 662.00
-347.920, 663.00
-347.800, 661.00
-347.680, 662.00
-347.560, 664.00
-347.420, 665.00
-347.300, 661.00
-347.180, 659.00
-347.060, 658.00
-346.940, 654.00
-346.800, 651.00
-346.680, 656.00
-346.560, 655.00
-346.440, 652.00
-346.320, 650.00
-346.180, 650.00
-346.060, 648.00
-345.940, 650.00
-345.820, 644.00
-345.700, 643.00
-345.580, 641.00
-345.440, 643.00
-345.320, 645.00
-345.200, 645.00
-345.080, 646.00
-344.960, 642.00
-344.820, 638.00
-344.700, 636.00
-344.580, 634.00
-344.460, 631.00
-344.340, 632.00
-344.220, 632.00
-344.080, 632.00
-343.960, 626.00
-343.840, 627.00
-343.720, 627.00
-343.600, 629.00
-343.460, 626.00
-343.340, 626.00
-343.220, 620.00
-343.100, 625.00
-342.980, 622.00
-342.860, 623.00
-342.720, 623.00
-342.600, 621.00
-342.480, 616.00
-342.360, 616.00
-342.240, 615.00
-342.100, 613.00
-341.980, 616.00
-341.860, 612.00
-341.740, 611.00
-341.620, 615.00
-341.480, 612.00
-341.360, 609.00
-341.240, 608.00
-341.120, 605.00
-341.000, 603.00
-340.880, 601.00
-340.740, 599.00
-340.620, 597.00
-340.500, 598.00
-340.380, 599.00
-340.260, 600.00
-340.120, 599.00
-340.000, 594.00
-339.880, 594.00
-339.760, 591.00
-339.640, 591.00
-339.520, 592.00
-339.380, 591.00
-339.260, 588.00
-339.140, 589.00
-339.020, 587.00
-338.900, 589.00
-338.760, 589.00
-338.640, 585.00
-338.520, 584.00
-338.400, 578.00
-338.280, 579.00
-338.160, 576.00
-338.020, 576.00
-337.900, 580.00
-337.780, 579.00
-337.660, 576.00
-337.540, 574.00
-337.400, 573.00
-337.280, 570.00
-337.160, 568.00
-337.040, 568.00
-336.920, 563.00
-336.780, 566.00
-336.660, 565.00
-336.540, 567.00
-336.420, 565.00
-336.300, 564.00
-336.180, 567.00
-336.040, 567.00
-335.920, 560.00
-335.800, 559.00
-335.680, 550.00
-335.560, 557.00
-335.420, 558.00
-335.300, 555.00
-335.180, 553.00
-335.060, 555.00
-334.940, 554.00
-334.820, 551.00
-334.680, 548.00
-334.560, 546.00
-334.440, 545.00
-334.320, 544.00
-334.200, 546.00
-334.060, 543.00
-333.940, 541.00
-333.820, 541.00
-333.700, 538.00
-333.580, 541.00
-333.460, 541.00
-333.320, 537.00
-333.200, 539.00
-333.080, 543.00
-332.960, 535.00
-332.840, 532.00
-332.700, 525.00
-332.580, 529.00
-332.460, 532.00
-332.340, 532.00
-332.220, 532.00
-332.100, 530.00
-331.960, 528.00
-331.840, 526.00
-331.720, 525.00
-331.600, 522.00
-331.480, 522.00
-331.340, 522.00
-331.220, 520.00
-331.100, 519.00
-330.980, 513.00
-330.860, 511.00
-330.720, 506.00
-330.600, 511.00
-330.480, 509.00
-330.360, 510.00
-330.240, 514.00
-330.120, 507.00
-329.980, 508.00
-329.860, 502.00
-329.740, 507.00
-329.620, 504.00
-329.500, 503.00
-329.360, 502.00
-329.240, 502.00
-329.120, 499.00
-329.000, 501.00
-328.880, 497.00
-328.760, 503.00
-328.620, 497.00
-328.500, 495.00
-328.380, 492.00
-328.260, 491.00
-328.140, 488.00
-328.000, 487.00
-327.880, 486.00
-327.760, 491.00
-327.640, 488.00
-327.520, 485.00
-327.400, 481.00
-327.260, 482.00
-327.140, 478.00
-327.020, 478.00
-326.900, 477.00
-326.780, 476.00
-326.640, 476.00
-326.520, 475.00
-326.400, 476.00
-326.280, 476.00
-326.160, 479.00
-326.020, 475.00
-325.900, 472.00
-325.780, 465.00
-325.660, 468.00
-325.540, 469.00
-325.420, 470.00
-325.280, 467.00
-325.160, 464.00
-325.040, 466.00
-324.920, 470.00
-324.800, 467.00
-324.660, 460.00
-324.540, 459.00
-324.420, 459.00
-324.300, 456.00
-324.180, 458.00
-324.060, 456.00
-323.920, 455.00
-323.800, 455.00
-323.680, 453.00
-323.560, 453.00
-323.440, 449.00
-323.300, 446.00
-323.180, 445.00
-323.060, 443.00
-322.940, 442.00
-322.820, 447.00
-322.700, 438.00
-322.560, 438.00
-322.440, 436.00
-322.320, 436.00
-322.200, 436.00
-322.080, 434.00
-321.940, 434.00
-321.820, 435.00
-321.700, 434.00
-321.580, 432.00
-321.460, 429.00
-321.340, 429.00
-321.200, 427.00
-321.080, 426.00
-320.960, 426.00
-320.840, 425.00
-320.720, 426.00
-320.580, 427.00
-320.460, 425.00
-320.340, 421.00
-320.220, 421.00
-320.100, 419.00
-319.960, 413.00
-319.840, 412.00
-319.720, 410.00
-319.600, 411.00
-319.480, 409.00
-319.360, 408.00
-319.220, 408.00
-319.100, 408.00
-318.980, 407.00
-318.860, 403.00
-318.740, 403.00
-318.600, 402.00
-318.480, 404.00
-318.360, 403.00
-318.240, 405.00
-318.120, 401.00
-318.000, 400.00
-317.860, 399.00
-317.740, 396.00
-317.620, 393.00
-317.500, 392.00
-317.380, 391.00
-317.240, 390.00
-317.120, 395.00
-317.000, 389.00
-316.880, 389.00
-316.760, 387.00
-316.620, 385.00
-316.500, 382.00
-316.380, 381.00
-316.260, 381.00
-316.140, 384.00
-316.020, 382.00
-315.880, 382.00
-315.760, 379.00
-315.640, 374.00
-315.520, 374.00
-315.400, 372.00
-315.260, 371.00
-315.140, 369.00
-315.020, 370.00
-314.900, 369.00
-314.780, 367.00
-314.660, 364.00
-314.520, 366.00
-314.400, 367.00
-314.280, 364.00
-314.160, 363.00
-314.040, 359.00
-313.900, 361.00
-313.780, 360.00
-313.660, 363.00
-313.540, 360.00
-313.420, 356.00
-313.300, 355.00
-313.160, 351.00
-313.040, 356.00
-312.920, 353.00
-312.800, 356.00
-312.680, 351.00
-312.540, 351.00
-312.420, 346.00
-312.300, 348.00
-312.180, 347.00
-312.060, 341.00
-311.920, 343.00
-311.800, 341.00
-311.680, 341.00
-311.560, 340.00
-311.440, 338.00
-311.320, 333.00
-311.180, 336.00
-311.060, 338.00
-310.940, 333.00
-310.820, 334.00
-310.700, 331.00
-310.560, 330.00
-310.440, 328.00
-310.320, 328.00
-310.200, 325.00
-310.080, 324.00
-309.960, 324.00
-309.820, 325.00
-309.700, 326.00
-309.580, 324.00
-309.460, 320.00
-309.340, 321.00
-309.200, 317.00
-309.080, 317.00
-308.960, 314.00
-308.840, 317.00
-308.720, 316.00
-308.600, 315.00
-308.460, 315.00
-308.340, 313.00
-308.220, 311.00
-308.100, 307.00
-307.980, 305.00
-307.840, 306.00
-307.720, 305.00
-307.600, 307.00
-307.480, 307.00
-307.360, 306.00
-307.240, 303.00
-307.100, 301.00
-306.980, 300.00
-306.860, 298.00
-306.740, 297.00
-306.620, 292.00
-306.480, 291.00
-306.360, 288.00
-306.240, 291.00
-306.120, 290.00
-306.000, 288.00
-305.860, 291.00
-305.740, 286.00
-305.620, 287.00
-305.500, 289.00
-305.380, 285.00
-305.260, 283.00
-305.120, 278.00
-305.000, 279.00
-304.880, 277.00
-304.760, 277.00
-304.640, 278.00
-304.500, 276.00
-304.380, 276.00
-304.260, 273.00
-304.140, 272.00
-304.020, 270.00
-303.900, 276.00
-303.760, 271.00
-303.640, 271.00
-303.520, 268.00
-303.400, 268.00
-303.280, 265.00
-303.140, 266.00
-303.020, 262.00
-302.900, 260.00
-302.780, 261.00
-302.660, 262.00
-302.540, 259.00
-302.400, 261.00
-302.280, 263.00
-302.160, 256.00
-302.040, 257.00
-301.920, 254.00
-301.780, 256.00
-301.660, 253.00
-301.540, 252.00
-301.420, 249.00
-301.300, 249.00
-301.160, 248.00
-301.040, 248.00
-300.920, 246.00
-300.800, 244.00
-300.680, 245.00
-300.560, 246.00
-300.420, 240.00
-300.300, 238.00
-300.180, 239.00
-300.060, 238.00
-299.940, 237.00
-299.800, 238.00
-299.680, 233.00
-299.560, 234.00
-299.440, 232.00
-299.320, 230.00
-299.200, 230.00
-299.060, 227.00
-298.940, 224.00
-298.820, 226.00
-298.700, 224.00
-298.580, 222.00
-298.440, 221.00
-298.320, 222.00
-298.200, 221.00
-298.080, 220.00
-297.960, 217.00
-297.840, 216.00
-297.700, 213.00
-297.580, 212.00
-297.460, 216.00
-297.340, 214.00
-297.220, 213.00
-297.080, 212.00
-296.960, 210.00
-296.840, 209.00
-296.720, 208.00
-296.600, 200.00
-296.480, 206.00
-296.340, 204.00
-296.220, 203.00
-296.100, 198.00
-295.980, 197.00
-295.860, 195.00
-295.720, 198.00
-295.600, 197.00
-295.480, 196.00
-295.360, 195.00
-295.240, 190.00
-295.100, 192.00
-294.980, 190.00
-294.860, 190.00
-294.740, 192.00
-294.620, 188.00
-294.500, 190.00
-294.360, 187.00
-294.240, 190.00
-294.120, 187.00
-294.000, 183.00
-293.880, 182.00
-293.740, 180.00
-293.620, 180.00
-293.500, 179.00
-293.380, 180.00
-293.260, 176.00
-293.140, 176.00
-293.000, 176.00
-292.880, 178.00
-292.760, 177.00
-292.640, 174.00
-292.520, 168.00
-292.380, 169.00
-292.260, 165.00
-292.140, 166.00
-292.020, 169.00
-291.900, 166.00
-291.780, 164.00
-291.640, 162.00
-291.520, 167.00
-291.400, 161.00
-291.280, 164.00
-291.160, 162.00
-291.020, 155.00
-290.900, 159.00
-290.780, 156.00
-290.660, 160.00
-290.540, 153.00
-290.400, 156.00
-290.280, 158.00
-290.160, 155.00
-290.040, 155.00
-289.920, 158.00
-289.800, 150.00
-289.660, 147.00
-289.540, 147.00
-289.420, 146.00
-289.300, 147.00
-289.180, 149.00
-289.040, 146.00
-288.920, 146.00
-288.800, 144.00
